created_at,user_id_str,username,name,fast_followers_count,favourites_count,followers_count,following_count,listed_count,media_count,normal_followers_count,statuses_count,url,location,image_url,account_url
Sat Oct 19 02:46:24 +0000 2024,1847469158541533184,harthleyx,Nolan,0,251,65,69,0,34,65,345,-,Indonesia,https://pbs.twimg.com/profile_images/1847470021641195521/ktREmwjC_normal.jpg,https://x.com/harthleyx
Sat Oct 19 05:28:07 +0000 2024,1847509911791685633,RRahagi1990,raden rahagi,0,70,2,2,0,1769,2,1846,-,-,https://pbs.twimg.com/profile_images/1847510320996343808/4AN8HogU_normal.jpg,https://x.com/RRahagi1990
Sat Oct 19 07:49:43 +0000 2024,1847545584120680448,rotybaqar,Yessy C.,0,7923,9,95,0,6,9,467,-,-,https://pbs.twimg.com/profile_images/1847550268088729600/S0ml2Thr_normal.jpg,https://x.com/rotybaqar
Sat Oct 19 07:57:03 +0000 2024,1847547462820769792,rizalrinall,rizall,0,75,161,120,1,45,161,294,-,Indonesia,https://pbs.twimg.com/profile_images/1847549027891769344/dwhiRJt6_normal.jpg,https://x.com/rizalrinall
Sat Oct 19 10:00:45 +0000 2024,1847578565283631104,danishbroed,Lucy,0,19596,81,91,1,297,81,18480,-,25+ ,https://pbs.twimg.com/profile_images/1991436396511522816/Iv9cAbw1_normal.jpg,https://x.com/danishbroed
Sat Oct 19 12:20:23 +0000 2024,1847613682551050243,gf_jae13,⋆⋅𝒔𝒂_𝒏𝒋𝒎⋅⋆,0,9347,596,980,0,30,596,6235,-,-,https://pbs.twimg.com/profile_images/1925352555133247490/qhjf3WjK_normal.jpg,https://x.com/gf_jae13
Sat Oct 19 12:42:19 +0000 2024,1847619220059881472,wargaindocom,Warga Indonesia,0,0,9,0,0,327,9,560,https://t.co/pecg8KEC0F,-,https://pbs.twimg.com/profile_images/1983508974168424448/5u34zsS0_normal.jpg,https://x.com/wargaindocom
Sun Oct 20 03:18:16 +0000 2024,1847839581078769666,ameliaririn071,maisaroh,0,299,14,166,0,6,14,9,-,-,https://pbs.twimg.com/profile_images/1847841014612144128/tC8xRj7M_normal.jpg,https://x.com/ameliaririn071
Sun Oct 20 06:28:48 +0000 2024,1847887637065191425,airynfalerie,Lilyyy,0,30,5,7,0,99,5,162,-,"Sukoharjo, Indonesia",https://pbs.twimg.com/profile_images/1847887771308003328/IHU7fDhx_normal.jpg,https://x.com/airynfalerie
Sun Oct 20 06:40:06 +0000 2024,1847890485320568833,bomybomred,Ryn,0,30,4,7,0,66,4,130,-,"Surakarta, Jawa Tengah",https://pbs.twimg.com/profile_images/1847890717039005696/tfvX4hSy_normal.jpg,https://x.com/bomybomred
Sun Oct 20 06:47:32 +0000 2024,1847892352196890630,ndetterite,Ritaa,0,41,4,8,0,74,4,140,-,"Jakarta Utara, DKI Jakarta",https://pbs.twimg.com/profile_images/1847892493494571008/eWRPxc2U_normal.jpg,https://x.com/ndetterite
Sun Oct 20 10:17:21 +0000 2024,1847945121557557248,raspberrei_,★ Reipeeps 😎,0,14802,470,495,0,1134,470,25326,https://t.co/PBsS6g1OE8,RCBYF❗,https://pbs.twimg.com/profile_images/1973377568100552704/GQEF7qHj_normal.jpg,https://x.com/raspberrei_
Sun Oct 20 11:48:31 +0000 2024,1847968081668354048,saintbizarre,kAruu,0,1504,4,18,0,21,4,586,-,heaven.,https://pbs.twimg.com/profile_images/1985690381569368064/ergCLxk1_normal.jpg,https://x.com/saintbizarre
Sun Oct 20 12:05:13 +0000 2024,1847972254652760064,pria_ngakak,أليت بريو,0,127,97,173,1,54,97,1845,-,Indonesia,https://pbs.twimg.com/profile_images/1847972535184601088/ze35JcYg_normal.jpg,https://x.com/pria_ngakak
Sun Oct 20 13:41:17 +0000 2024,1847996261850587136,miuzannn,miumiu,0,25,2,8,0,14,2,117,-,-,https://pbs.twimg.com/profile_images/1847998842744229888/1hv6H8I8_normal.jpg,https://x.com/miuzannn
Sun Oct 20 14:28:35 +0000 2024,1848008357476761601,MomotsuneOxaca,Momotsune Oxaca🍰| Gyutto Cover on YT,0,4047,431,509,2,708,431,3552,https://t.co/y4ntp58lvR,Indonesia,https://pbs.twimg.com/profile_images/1991355987329183745/2YJfV40L_normal.jpg,https://x.com/MomotsuneOxaca
Mon Oct 21 06:20:29 +0000 2024,1848247903044952064,KementerianUMKM,Kementerian UMKM RI,0,7,351,34,5,294,351,322,https://t.co/dGjxsI1ydI,-,https://pbs.twimg.com/profile_images/1879440401834405888/4a02PHhZ_normal.jpg,https://x.com/KementerianUMKM
Mon Oct 21 07:19:18 +0000 2024,1848262645264306176,arthurqxl,Arthur,0,323,74,75,0,29,74,383,-,Indonesia,https://pbs.twimg.com/profile_images/1848547770753552387/tL47jMo-_normal.jpg,https://x.com/arthurqxl
Mon Oct 21 07:34:15 +0000 2024,1848266442980069376,kinetikorbital,void,0,2526,790,259,0,92,790,784,-,-,https://pbs.twimg.com/profile_images/1980613242595553281/Vdc633uj_normal.jpg,https://x.com/kinetikorbital
Mon Oct 21 09:48:05 +0000 2024,1848300115011960832,PjtAgus17900,Agus Pjt,0,222,11,16,0,51,11,605,-,-,https://pbs.twimg.com/profile_images/1848300465383161856/xPKJKQpW_normal.jpg,https://x.com/PjtAgus17900
Tue Oct 22 01:40:54 +0000 2024,1848539830655062018,memilihq,mi,0,570,137,140,0,76,137,259,-,-,https://pbs.twimg.com/profile_images/1848540368851374080/_em6Qf6x_normal.jpg,https://x.com/memilihq
Tue Oct 22 02:15:27 +0000 2024,1848548583085379585,calestely,Sindy,0,257,91,94,0,30,91,306,-,Indonesia,https://pbs.twimg.com/profile_images/1848549618243788800/s9mMDXLr_normal.jpg,https://x.com/calestely
Tue Oct 22 03:04:36 +0000 2024,1848561019838468097,ferryjulianto_,Ferry Julianto,0,0,34,0,0,656,34,656,https://t.co/mW5kvi4xZ9,-,https://pbs.twimg.com/profile_images/1854476542094786560/_jG7Qnsm_normal.jpg,https://x.com/ferryjulianto_
Tue Oct 22 04:14:09 +0000 2024,1848578240404983808,Chuaxooo,Swoocha,0,6858,17,78,0,12,17,714,-,-,https://pbs.twimg.com/profile_images/1935874823559024640/3pTuOJdp_normal.jpg,https://x.com/Chuaxooo
Tue Oct 22 04:27:27 +0000 2024,1848581832817971200,kemenkopmRI,Kemenko Bidang Pemberdayaan Masyarakat RI,0,10,389,43,3,411,389,661,-,"Jakarta Pusat, DKI Jakarta",https://pbs.twimg.com/profile_images/1863916786451943424/RCFcezMk_normal.jpg,https://x.com/kemenkopmRI
Tue Oct 22 04:33:17 +0000 2024,1848583288140795907,arm_ras001,Arman Rasyid,0,371,19,23,0,7,19,351,-,-,https://pbs.twimg.com/profile_images/1848583473524826112/4AfYJcZF_normal.jpg,https://x.com/arm_ras001
Tue Oct 22 05:36:50 +0000 2024,1848599272675282944,airboeds11,arifbms1779,0,293,75,108,0,177,75,766,-,Here,https://pbs.twimg.com/profile_images/1879530714057859072/YtFA4m03_normal.jpg,https://x.com/airboeds11
Tue Oct 22 06:35:41 +0000 2024,1848614036210126855,BrimobKaltara,Brimob Kaltara,0,88,9,10,0,2961,9,2974,-,-,https://pbs.twimg.com/profile_images/1848614182553587712/oxYaWIjN_normal.jpg,https://x.com/BrimobKaltara
Tue Oct 22 07:22:35 +0000 2024,1848625901753520128,aninmails,Anin,0,11620,1647,1255,0,307,1647,8014,-,she/her,https://pbs.twimg.com/profile_images/1984994149989486592/cSRFPbQH_normal.jpg,https://x.com/aninmails
Tue Oct 22 09:36:30 +0000 2024,1848659256679313408,sadili69920,Adil Nusantara,0,2915,22,63,1,22,22,1841,-,Indonesia ,https://pbs.twimg.com/profile_images/1848659688466100224/feJXPPUg_normal.png,https://x.com/sadili69920
Tue Oct 22 11:53:16 +0000 2024,1848694048720359425,gulkylling,apel hadid 🍏,0,8321,137,181,0,1951,137,11370,-,enfj,https://pbs.twimg.com/profile_images/1965828097036660737/tY-cZlDv_normal.jpg,https://x.com/gulkylling
Wed Oct 23 03:04:31 +0000 2024,1848923371222011904,__BADjingan,MASENAYS,0,2822,136,752,1,1068,136,3223,-,Earth,https://pbs.twimg.com/profile_images/1977977045494960128/rRpMskaJ_normal.jpg,https://x.com/__BADjingan
Wed Oct 23 11:44:08 +0000 2024,1849054108810125312,sakuradakensh1n,Aranna || DEBUT HE XINLONG❗️,0,26352,211,323,1,213,211,5097,-,-,https://pbs.twimg.com/profile_images/1987345696627007488/eXLBk0FJ_normal.jpg,https://x.com/sakuradakensh1n
Wed Oct 23 15:16:16 +0000 2024,1849107535309197313,Sanityinsan1ty,ꜱᴀɴɪᴛʏ/ʏƚiᴎɒꙅᴎI ⸸,0,62035,90,352,0,144,90,15236,-,"Abu Dhabi, United Arab Emirate",https://pbs.twimg.com/profile_images/1962553163082539012/RHsEJK-d_normal.jpg,https://x.com/Sanityinsan1ty
Thu Oct 24 03:50:27 +0000 2024,1849297101701980160,arjuna_daffa72,Arjuna Daffa,0,174,4,21,0,190,4,671,-,-,https://pbs.twimg.com/profile_images/1849297443994976256/SkZ7XW4j_normal.jpg,https://x.com/arjuna_daffa72
Thu Oct 24 07:13:02 +0000 2024,1849348310513090560,Ayuwand18718215,Ayu wandira,0,63,26,13,0,31,26,229,-,Indonesia ,https://pbs.twimg.com/profile_images/1849348510661140480/YSczk0nW_normal.jpg,https://x.com/Ayuwand18718215
Thu Oct 24 07:37:38 +0000 2024,1849354505709875200,ryan_fadly90,Ryan fadly,0,42,2,15,0,150,2,260,-,-,https://pbs.twimg.com/profile_images/1849354603839836160/QtYcMflO_normal.jpg,https://x.com/ryan_fadly90
Thu Oct 24 10:48:57 +0000 2024,1849402540942884864,dagonyanyaw,Shasaa ♡,0,3806,601,592,0,260,601,6154,-,-,https://pbs.twimg.com/profile_images/1979577180364431360/41NbESav_normal.jpg,https://x.com/dagonyanyaw
Thu Oct 24 10:53:43 +0000 2024,1849403785812283393,AfterEightins,Kaiser.,0,18891,251,433,1,375,251,23674,https://t.co/DSIoGIRl3Z,Kaiser R. Sinclair.,https://pbs.twimg.com/profile_images/1991216615791452160/kSoew4DT_normal.jpg,https://x.com/AfterEightins
Thu Oct 24 12:45:59 +0000 2024,1849432099780251648,mawriejang,nat ‧₊˚ FB YA,0,17698,469,517,0,317,469,3097,-,Wonderland,https://pbs.twimg.com/profile_images/1984477639428739072/mC4JwESV_normal.jpg,https://x.com/mawriejang
Thu Oct 24 13:04:10 +0000 2024,1849436681143017472,lungapaindah,Ngapain Dah,0,65,44,333,0,30,44,264,-,Indonesia,https://pbs.twimg.com/profile_images/1849481532337238016/uVYN_7YR_normal.jpg,https://x.com/lungapaindah
Thu Oct 24 13:04:54 +0000 2024,1849436607654526976,SaifAlAnwa81570,bolang,0,5122,3,56,0,0,3,82,-,-,https://pbs.twimg.com/profile_images/1924173177665581057/lFe1Hsfl_normal.jpg,https://x.com/SaifAlAnwa81570
Thu Oct 24 14:11:37 +0000 2024,1849453601770614785,alliswell7_,丸い月月は私を表す。,0,48980,146,686,0,173,146,6952,-,-,https://pbs.twimg.com/profile_images/1978111100466991105/QP_eCiBE_normal.jpg,https://x.com/alliswell7_
Thu Oct 24 16:56:52 +0000 2024,1849495214727319552,BUD4K_KEHED,Soenar1973,0,5,11,8,0,13,11,1368,-,-,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/BUD4K_KEHED
Fri Oct 25 01:39:32 +0000 2024,1849626777393696768,millecrepeschoc,millemilli🌻🌸🍒,0,25076,13,4,0,47,13,2367,-,earth,https://pbs.twimg.com/profile_images/1932032157926785024/JoV53TTA_normal.jpg,https://x.com/millecrepeschoc
Fri Oct 25 03:37:10 +0000 2024,1849656363338924032,elvra_krina4,Karina Elvira,0,683,22,25,0,15,22,641,-,-,https://pbs.twimg.com/profile_images/1849656494167556100/rdxdv90w_normal.jpg,https://x.com/elvra_krina4
Fri Oct 25 06:29:45 +0000 2024,1849699770463551489,syifa_sab18,Syifa Sabrina,0,157,5,20,0,192,5,595,-,-,https://pbs.twimg.com/profile_images/1849699934301454338/RnZzUBrL_normal.jpg,https://x.com/syifa_sab18
Fri Oct 25 06:43:23 +0000 2024,1849703219045560320,gumbernur,Ijal.,0,208,318,324,0,298,318,4745,https://t.co/fmwjtEnrmZ,"Without Label—MDNI, any prons.",https://pbs.twimg.com/profile_images/1984506099505266688/WvcCJntq_normal.png,https://x.com/gumbernur
Fri Oct 25 08:07:40 +0000 2024,1849724344253153281,nickone001,nickone,0,13,9,9,0,41,9,98,-,-,https://pbs.twimg.com/profile_images/1941157152628027392/ADFMgCyP_normal.jpg,https://x.com/nickone001
Fri Oct 25 09:10:15 +0000 2024,1849740130661302273,sonntwo02,pinguin,0,34,9,9,0,91,9,263,-,-,https://pbs.twimg.com/profile_images/1849788209842225155/Gg7Slv85_normal.jpg,https://x.com/sonntwo02
Fri Oct 25 10:15:59 +0000 2024,1849756665698189319,Maloch_aov,Vutton,0,3230,20,437,0,25,20,894,-,-,https://pbs.twimg.com/profile_images/1849756789816094720/TV9O4DOU_normal.png,https://x.com/Maloch_aov
Fri Oct 25 11:54:59 +0000 2024,1849781614831861762,Justbeeinlove,Hola,0,9083,62,65,0,2,62,1888,-,-,https://pbs.twimg.com/profile_images/1912174153395761152/_POM_NeC_normal.jpg,https://x.com/Justbeeinlove
Fri Oct 25 13:08:11 +0000 2024,1849799976618164226,nonblok67,Nah Khan!,0,1066,86,238,0,36,86,4114,-,-,https://pbs.twimg.com/profile_images/1951335629155155968/VN9ndZZJ_normal.jpg,https://x.com/nonblok67
Fri Oct 25 13:12:17 +0000 2024,1849800948287406086,odejale,odejale,0,3651,254,555,0,545,254,5143,-,"Yogyakarta, Indonesia",https://pbs.twimg.com/profile_images/1851124324037742593/kRxKEcTi_normal.jpg,https://x.com/odejale
Fri Oct 25 13:28:13 +0000 2024,1849805107908784128,mencaride,Setitc,0,3365,11,3,0,320,11,9467,https://t.co/X5u0abBhMu,-,https://pbs.twimg.com/profile_images/1934155411869048832/Eml7njHw_normal.jpg,https://x.com/mencaride
Fri Oct 25 17:48:10 +0000 2024,1849870484005060610,cavia_gehenna,Ciaaa🍷,0,4503,459,551,0,100,459,2768,-,Home:SOL.4CE,https://pbs.twimg.com/profile_images/1983488977090031617/vIiqrqKx_normal.jpg,https://x.com/cavia_gehenna
Fri Oct 25 18:22:22 +0000 2024,1849879129820364803,neverieblue,val.,0,13087,136,155,0,1227,136,46302,https://t.co/QEaLrN7esk,Rval Nibiru.,https://pbs.twimg.com/profile_images/1985642765930414081/aCK94nMS_normal.jpg,https://x.com/neverieblue
Fri Oct 25 23:41:05 +0000 2024,1849959206717358081,TGajuk9178,TagikGajuk🤬,0,15494,295,221,0,1262,295,10933,-,-,https://pbs.twimg.com/profile_images/1951651568807538689/OkTjsjv3_normal.jpg,https://x.com/TGajuk9178
Sat Oct 26 07:05:39 +0000 2024,1850071085926187008,juhoonpaud,Dudul 🍅,0,158,32,37,0,161,32,1460,https://t.co/ErGGGMuCYj,"22+ I, Ananda Dimar Migunalam.",https://pbs.twimg.com/profile_images/1986832274273497088/ByMjfPz7_normal.jpg,https://x.com/juhoonpaud
Sat Oct 26 09:50:06 +0000 2024,1850112600685895680,SatrioDicaprio,Heisenberg,0,10931,81,506,2,13,81,4295,-,"Jawa Tengah, Indonesia",https://pbs.twimg.com/profile_images/1871128487517687808/p2hW7Wz6_normal.jpg,https://x.com/SatrioDicaprio
Sat Oct 26 12:28:30 +0000 2024,1850152284107501568,ngecace,ngecace,0,7635,73,152,1,53,73,2597,-,-,https://pbs.twimg.com/profile_images/1894330388312682496/Edwcakel_normal.jpg,https://x.com/ngecace
Sat Oct 26 13:36:47 +0000 2024,1850169302118522880,sanddenly,santiu,0,2547,12,74,1,31,12,2491,-,-,https://pbs.twimg.com/profile_images/1979912448460107776/6LM9oGBA_normal.jpg,https://x.com/sanddenly
Sat Oct 26 14:22:50 +0000 2024,1850181017023496192,boy64110,Agis Boy,0,50,115,121,0,41,115,161,-,-,https://pbs.twimg.com/profile_images/1870301286350143488/hMugHyAL_normal.jpg,https://x.com/boy64110
Sat Oct 26 14:56:20 +0000 2024,1850189587420987392,100tiful,Alle,0,3266,274,291,1,718,274,9006,https://t.co/Vk9GzUcfg9,kyoongland.,https://pbs.twimg.com/profile_images/1987201192846630914/wSvSo5g4_normal.jpg,https://x.com/100tiful
Sat Oct 26 15:27:32 +0000 2024,1850197535006294016,miksvsl,chi,0,34347,557,456,0,569,557,37893,-,-,https://pbs.twimg.com/profile_images/1985292477633642496/shVSus9F_normal.jpg,https://x.com/miksvsl
Sun Oct 27 00:27:52 +0000 2024,1850333515977744384,Mikagiz,Mikagi,0,8874,127,200,0,497,127,9633,-,-,https://pbs.twimg.com/profile_images/1979132802655272960/M06M_48j_normal.jpg,https://x.com/Mikagiz
Sun Oct 27 04:52:51 +0000 2024,1850400145856516097,rinaaayulianti_,Rina-Dreamy Garden Girl🌷,0,341,43,46,0,63,43,265,-,-,https://pbs.twimg.com/profile_images/1976323016973004800/MSTAABh7_normal.jpg,https://x.com/rinaaayulianti_
Sun Oct 27 05:28:47 +0000 2024,1850409216290459648,sungjinnny,🐈,0,9995,39,36,0,41,39,3258,-,-,https://pbs.twimg.com/profile_images/1965809858202189825/XsGm5EZZ_normal.jpg,https://x.com/sungjinnny
Sun Oct 27 08:10:43 +0000 2024,1850449160635650048,GatotSupri76747,Gatot Supriyadi,0,16,8,12,0,204,8,1013,-,-,https://pbs.twimg.com/profile_images/1850450040839651328/rKilfzxo_normal.png,https://x.com/GatotSupri76747
Sun Oct 27 08:33:24 +0000 2024,1850455678684717056,pweetycake3,pweetycake3,0,55,27,47,0,22,27,209,-,Indonesia,https://pbs.twimg.com/profile_images/1850456263827886080/z8sUSwlz_normal.jpg,https://x.com/pweetycake3
Sun Oct 27 09:37:06 +0000 2024,1850471608831614977,Deo_Deodoran,𝙳𝚎𝚘𝚍𝚘𝚛𝚊𝚗 𝙲𝚊𝚙 𝙱𝚊𝚍𝚊𝚔,0,448,219,223,0,96,219,4754,-,Di Bumi,https://pbs.twimg.com/profile_images/1853616561720057856/efCBBbQW_normal.jpg,https://x.com/Deo_Deodoran
Sun Oct 27 09:44:58 +0000 2024,1850473721959747584,xoxoalei,madness,0,6566,1,7,0,6,1,553,-,-,https://pbs.twimg.com/profile_images/1962780440005353473/Ve1JL2LN_normal.jpg,https://x.com/xoxoalei
Sun Oct 27 13:30:27 +0000 2024,1850530462055407618,amandacute_12,Amanda Manda,0,111,136,255,0,75,136,491,-,-,https://pbs.twimg.com/profile_images/1850530689164423168/xc_YmGOD_normal.jpg,https://x.com/amandacute_12
Sun Oct 27 14:22:19 +0000 2024,1850543449227001856,Koishi_ihsioK,Erich Hartmann's Youkai Wife,0,137961,128,357,1,669,128,8155,https://t.co/089dJMFCqm,"Treasure Town, Pokémon World",https://pbs.twimg.com/profile_images/1850548476909850624/bUG5OhhK_normal.jpg,https://x.com/Koishi_ihsioK
Sun Oct 27 15:23:59 +0000 2024,1850558971779956736,barengwarga,Bareng Warga - #BebaskanKawanKami,0,26274,262354,1618,93,2094,262354,15001,https://t.co/1jK7GYUIkL,Indonesia,https://pbs.twimg.com/profile_images/1976348911003729921/bjSTWw4E_normal.jpg,https://x.com/barengwarga
Mon Oct 28 00:31:58 +0000 2024,1850696746479017984,RGoenthoro,Rico Goenthoro,0,3602,44,162,0,84,44,921,-,-,https://pbs.twimg.com/profile_images/1921722607960834048/HFJA8kkM_normal.jpg,https://x.com/RGoenthoro
Mon Oct 28 01:13:41 +0000 2024,1850706958036430848,magentajingga_,ikakusu || akun lama kesuspend,0,736,944,837,0,165,944,5222,-,-,https://pbs.twimg.com/profile_images/1975790423542255616/0VITrsjC_normal.jpg,https://x.com/magentajingga_
Mon Oct 28 02:53:01 +0000 2024,1850732406745223168,Amri_Opinion,Amri_opinion,0,5294,38,67,0,69,38,2788,-,Jakarta Capital Region,https://pbs.twimg.com/profile_images/1974000251964182528/Mdmvu78Z_normal.jpg,https://x.com/Amri_Opinion
Mon Oct 28 02:56:51 +0000 2024,1850733388254294016,Bananachocoo99,ChocoBanana,0,89,101,111,0,62,101,422,-,-,https://pbs.twimg.com/profile_images/1850733981647695872/CVxH9_1U_normal.jpg,https://x.com/Bananachocoo99
Mon Oct 28 07:44:39 +0000 2024,1850805813054681088,biddokkes_bali,BIDDOKKES POLDA BALI,0,208,4,6,0,216,4,219,-,-,https://pbs.twimg.com/profile_images/1850806933881774080/SfHtDgqO_normal.jpg,https://x.com/biddokkes_bali
Mon Oct 28 07:45:16 +0000 2024,1850805836081410048,actually_id,Actually ID,0,76,4,0,0,118,4,267,-,-,https://pbs.twimg.com/profile_images/1977343052428840960/-XHFxkm1_normal.jpg,https://x.com/actually_id
Mon Oct 28 08:24:53 +0000 2024,1850815838728990720,Hendy74039,Rubah Ekor 9,0,10738,26,115,0,65,26,1519,-,"Kota Semarang, Jawa Tengah",https://pbs.twimg.com/profile_images/1905109645108326400/ES8CH-k4_normal.jpg,https://x.com/Hendy74039
Mon Oct 28 08:43:45 +0000 2024,1850820694084558848,shaunthesick,iniALLE,0,5509,903,809,0,25,903,1888,https://t.co/3VT7vvFlzH,-,https://pbs.twimg.com/profile_images/1963899150799667200/N495ZjuO_normal.jpg,https://x.com/shaunthesick
Mon Oct 28 09:06:31 +0000 2024,1850826386807951360,su7day,kia.,0,1445,93,111,1,1295,93,11037,https://t.co/PZ9d7rhP0O,DNFWC ,https://pbs.twimg.com/profile_images/1923650721590681600/2PUJ2Fbh_normal.png,https://x.com/su7day
Mon Oct 28 13:59:39 +0000 2024,1850900161742118912,lalissera,rin,0,1683,537,399,1,356,537,3131,-,ALTER EGO ªə,https://pbs.twimg.com/profile_images/1990846664572350464/pPK8rbkT_normal.jpg,https://x.com/lalissera
Mon Oct 28 16:15:13 +0000 2024,1850934287710994432,zee_1402,sophia,0,80,64,59,0,18,64,431,-,indonesia,https://pbs.twimg.com/profile_images/1850934708290654208/YyTW89vs_normal.jpg,https://x.com/zee_1402
Mon Oct 28 16:51:57 +0000 2024,1850943427321741316,satuduaupil,freeday,0,6320,137,520,0,1002,137,58846,-,-,https://pbs.twimg.com/profile_images/1973551233098289152/Q7csccwQ_normal.jpg,https://x.com/satuduaupil
Tue Oct 29 06:17:05 +0000 2024,1851146148507271168,vvylaeo,𝒅,0,10521,29,334,0,1643,29,15403,-,rps || hoonreun & heejake.,https://pbs.twimg.com/profile_images/1980953063515963392/KGs-FriD_normal.jpg,https://x.com/vvylaeo
Tue Oct 29 06:45:05 +0000 2024,1851153191028867074,yourname_ytl,yuni,0,14342,2,40,0,2,2,1447,-,-,https://pbs.twimg.com/profile_images/1983302476838383618/LFSvxRVE_normal.jpg,https://x.com/yourname_ytl
Tue Oct 29 07:30:44 +0000 2024,1851164604145225729,nirahay_putri,Putri Nirahai,0,308,178,171,0,89,178,415,-,"Kudus, Indonesia ",https://pbs.twimg.com/profile_images/1851167068550537216/izCMncck_normal.jpg,https://x.com/nirahay_putri
Tue Oct 29 08:21:55 +0000 2024,1851177464703393792,esd_sa1,littlethingspecial,0,2371,2,7,0,68,2,1867,-,-,https://pbs.twimg.com/profile_images/1990987994174758912/apc5i7cl_normal.jpg,https://x.com/esd_sa1
Tue Oct 29 23:38:41 +0000 2024,1851408133031358464,GWK_McCarona,Mbah GWK,0,9,33,121,0,107,33,1329,-,-,https://pbs.twimg.com/profile_images/1971383037540843520/JHA2Rq82_normal.jpg,https://x.com/GWK_McCarona
Wed Oct 30 01:24:34 +0000 2024,1851434871492853760,pinapelanaa,pinapelana,0,8,81,83,0,31,81,90,-,-,https://pbs.twimg.com/profile_images/1913137662996926464/HAQ6Ct9N_normal.jpg,https://x.com/pinapelanaa
Wed Oct 30 06:09:48 +0000 2024,1851506550877073409,Njoki002,Njoki crypt,0,36114,2800,3390,15,741,2800,40423,-,-,https://pbs.twimg.com/profile_images/1898844074641121281/3WYEllVs_normal.jpg,https://x.com/Njoki002
Wed Oct 30 08:52:49 +0000 2024,1851547757116542976,scumandfilth,kursikolamikan,0,50535,97,111,1,257,97,9001,-,in Your Walls,https://pbs.twimg.com/profile_images/1887764233380896768/WECrcRqN_normal.jpg,https://x.com/scumandfilth
Thu Oct 31 02:45:19 +0000 2024,1851817666744586244,nawuuuuu,naw,0,485,144,151,0,34,144,148,-,-,https://pbs.twimg.com/profile_images/1857238987381125120/pU9uir28_normal.jpg,https://x.com/nawuuuuu
Thu Oct 31 05:03:18 +0000 2024,1851852393790791680,rikaanandini,rikaanandini,0,52,51,74,0,56,51,410,-,Indonesia,https://pbs.twimg.com/profile_images/1970438977502232576/7H-Wjaed_normal.jpg,https://x.com/rikaanandini
